metric,SARIMA_exog_4,SeasonalNaive_exog_4,Prophet_4,SARIMA_exog_6,SeasonalNaive_exog_6,Prophet_6,SARIMA_exog_8,SeasonalNaive_exog_8,Prophet_8
mae,26.882621538816327,110.78571428571429,18.776306310638038,28.132831466891925,52.92857142857143,18.679712913325197,23.864466354082513,55.629464285714285,16.769778969744543
mape,0.3193791934886522,1.7810574791286176,0.22906969250550063,0.2911322051491293,0.37224018711367146,0.18763338270663568,0.2574343607949235,0.5854610071384444,0.18312153606007234
mase,0.8310114185087388,3.4246732018356933,0.5804242312836925,0.8967321512750396,1.6870947304722566,0.5954146195941661,0.7569761118597593,1.7645555092262737,0.5319340433980899
mse,1296.1508513012127,17299.714285714286,754.8386549526482,1339.1647633205423,6223.214285714285,844.6878070180604,1061.5188187136048,5279.756696428572,672.4068217865598
rmse,36.00209509599702,131.52837825242995,27.474327197451956,36.59460019347858,78.8873518741394,29.06351332888129,32.58095791583797,72.6619343014523,25.93080835196928
scaled_crps,0.1197677615592236,0.4823920325651466,0.08825920655953157,0.10242399587029195,0.25278101669158315,0.0908222716352782,0.10067624907664742,0.24881651593678414,0.08918208171558474
smape,0.1304329462994853,0.39319799846790676,0.09609738863848191,0.12210027324611199,0.23329053802571997,0.08584832922353391,0.1082681905628365,0.23828228900360826,0.08381186618840254
