Date,Forecast,Lower Confidence Bound (85%),Upper Confidence Bound (85%)
2023-11-24,759.4247248760627,449.6777411238554,1078.5942650955667
2023-11-25,515.7488858262203,217.40419487745183,828.9507878261295
2023-11-26,494.1253152549009,193.38832608605432,799.4613197243651
2023-11-27,761.2064761379764,452.992676463169,1077.2105854568117
2023-11-28,760.0972725803401,460.56965891599157,1065.5081023385526
2023-11-29,732.0518056568178,406.07850459634625,1051.7143874598742
2023-11-30,745.8998748613309,431.9380311128189,1047.24587036428
2023-12-01,751.3468667847557,441.9255061619222,1050.2975841848056
2023-12-02,511.9525656464682,202.6865149152406,806.3327014621553
2023-12-03,490.6769857721173,167.10630921534914,790.0268949661695
2023-12-04,752.9521776425917,470.8343071387752,1044.1088896452493
2023-12-05,751.8141936182597,444.90575485036703,1042.329069060197
2023-12-06,724.2233755049681,436.5537044909563,1012.5227725368129
2023-12-07,737.774580568322,455.0778362458832,1070.4429827535112
2023-12-08,734.9512830486038,400.4388796785596,1043.7876493943086
2023-12-09,499.85984300806746,209.64248784466773,822.544540444628
2023-12-10,478.9535770169112,191.99556950064746,804.3340948043818
2023-12-11,736.4441230609384,435.9270069546432,1051.8906352592626
2023-12-12,735.2986817560443,433.10003450253686,1051.837005615663
2023-12-13,708.1838356392306,408.7174398024332,1033.1143401989766
2023-12-14,721.4594997476519,379.7895947040175,1070.7348375378194
2023-12-15,730.1964424765064,423.13148640255463,1045.196248740403
2023-12-16,499.37701525604706,192.80408667926417,795.9801791775353
2023-12-17,478.809214870488,184.38068706483335,772.4920395994752
2023-12-18,731.4842697453108,425.541954558418,1031.3005843847861
2023-12-19,730.3005258237991,459.11801628374656,1034.6607156439597
2023-12-20,703.6308060651056,403.60935122171577,997.6485345466522
2023-12-21,705.2487724183018,382.5753524874783,1001.2481980192246
2023-12-22,702.4731560629114,391.2898770500007,1002.2396847876245
2023-12-23,475.9874355868723,151.78412320421253,781.1795490075654
2023-12-24,455.81979875948394,154.422546551048,752.9727017692423
2023-12-25,538.9204738348634,243.10234311599856,840.1409149942317
2023-12-26,153.92962949024238,-168.72632710469983,459.82392857359656
2023-12-27,676.4178099633245,373.69676774949835,1006.5505860817154
2023-12-28,689.1423956053331,359.3565370810523,999.7715580945904
2023-12-29,686.390618378972,385.84939861799865,1009.8310353616897
2023-12-30,464.20775259578596,152.54181416239342,757.4102815148073
2023-12-31,444.4094291018839,129.77371685647128,762.571830658364
2024-01-01,689.0486767308146,392.23203635093097,975.487540816808
2024-01-02,687.876657156997,382.33118811924766,1003.7693330724055
2024-01-03,662.1855188608505,359.7755901257491,962.2290626222065
2024-01-04,674.6303546128494,376.47191069638245,992.1876388769269
2024-01-05,671.8982071702155,363.34349510632865,978.913617420853
2024-01-06,454.0139867348143,139.92918805005243,751.4200809852213
2024-01-07,434.5807672291877,148.0433856202373,755.0025669375121
2024-01-08,672.9285448769674,381.3815080633847,981.1867758740574
2024-01-09,671.7490680337937,370.09644265706896,976.9261296966454
2024-01-10,650.3667254946347,356.49622028736536,956.0879800690882
2024-01-11,666.5356395685861,360.8628253016667,977.9363754219421
2024-01-12,667.7290661146584,374.01829596151117,994.1236996500355
2024-01-13,452.995734128564,135.6189873115018,771.5491149415815
2024-01-14,436.04418611083446,113.20367890806399,729.7195271654633
2024-01-15,691.5814364427196,391.60210738104513,1005.0917799471276
2024-01-16,694.4091747286427,382.84851839692254,1008.8070342635157
2024-01-17,672.5537218730171,365.4649294726965,974.4524319421299
2024-01-18,689.0482890197165,369.58156715623903,1004.9788386151884
2024-01-19,690.2491653682013,367.5292014792595,1006.0863540501363
2024-01-20,470.9752230937845,184.87458013573686,784.3386070756154
2024-01-21,442.50527977476014,144.0799831584184,752.6127780090551
2024-01-22,692.1660824145915,386.77391449006495,997.6643177738692
2024-01-23,694.9689590236011,395.4035466286857,997.3461603797303
2024-01-24,672.5748202024616,382.2638197808812,980.103360317262
2024-01-25,689.3294647727676,386.8282922184161,995.5659504471669
2024-01-26,690.4722152745786,392.48795933055527,990.7261433093075
2024-01-27,466.59208706271534,151.5236559557298,758.4557494451021
2024-01-28,448.8554709807132,129.9941106271601,744.896778079512
2024-01-29,703.6017480750057,390.77658033104046,1009.9426531261249
2024-01-30,706.4125508316797,399.643433466898,1039.8151225184904
2024-01-31,683.5125138695357,364.77911821989295,973.8722155880796
2024-02-01,708.9200784731241,414.39158933893447,1002.0700849619806
2024-02-02,712.4843770670475,383.54188740482385,1003.6876938936582
2024-02-03,484.9093964354054,179.5272942333918,792.9295174525452
2024-02-04,468.24477813079454,143.12715916263988,758.6702968092659
2024-02-05,733.1725687425297,431.16994504151495,1044.876732088179
2024-02-06,738.4764084348834,419.93832137095734,1038.7853400971835
2024-02-07,717.0314987302002,432.2967397069348,1004.7974477137152
2024-02-08,737.1222074850964,442.88168883732527,1038.098161421566
2024-02-09,740.6307034920156,435.58679586880584,1044.7776177372239
2024-02-10,502.98360892226145,187.69867244170314,803.6944368501586
2024-02-11,485.4545026813252,170.1588964778702,798.903602915559
2024-02-12,761.5821663131758,445.9260465514111,1059.2202038058906
2024-02-13,766.9034619673826,456.2008915184257,1081.9703790429503
2024-02-14,744.3443995928825,459.9832088140623,1069.05784596293
2024-02-15,777.6103410215211,493.3655893724115,1097.721311809489
2024-02-16,781.1352439225936,461.25025480589164,1063.535522633983
2024-02-17,533.4882448957679,241.38015255590906,826.2878292894458
2024-02-18,515.1668601996752,205.78968136962212,825.253018838061
2024-02-19,802.5666063329111,497.21600320492433,1119.0387636169394
2024-02-20,807.9775674300095,486.7548255793614,1092.4950247932009
2024-02-21,771.4130570802834,455.3268757420224,1089.8549039569414
2024-02-22,792.7937353832099,473.6478623663252,1115.0033961202325
2024-02-23,796.1906262162204,482.2763878905593,1129.2747847813434
2024-02-24,538.3993037700429,260.07253025253044,835.5818548689034
2024-02-25,519.1412216565492,222.15471542632474,816.6943922872122
2024-02-26,817.6686410485535,508.10501284485,1133.4273105504021
2024-02-27,823.0248583678355,529.1522912731982,1131.4109882971973
2024-02-28,798.2374993533675,497.2602160366154,1098.0684016495684
2024-02-29,820.2631726476761,522.8501718826924,1131.4383117571813
2024-03-01,832.5443639292232,490.21885759693185,1145.658976951085
2024-03-02,564.7283392467411,243.05637883295407,854.5107067762181
2024-03-03,544.6531947942492,223.78301435447722,841.9694870216924
2024-03-04,854.4279327967045,556.8469093966239,1166.6001110947489
2024-03-05,859.8490271394678,563.2809649156138,1174.8324786040043
2024-03-06,833.99493403453,505.73172233390886,1120.353417324691
2024-03-07,856.7130145410914,554.9035374842613,1155.4910827184178
2024-03-08,860.0457306357154,562.7720029869602,1163.225258637536
2024-03-09,582.1575699220105,274.7292552201379,894.8594503421531
2024-03-10,561.217935636878,245.20413477843167,859.9043835441213
2024-03-11,882.1925712263645,568.0453564256702,1169.7686337899784
2024-03-12,887.6311215691254,593.9856799744466,1204.056506798333
2024-03-13,860.662873350569,559.4805597721819,1184.0376460548107
2024-03-14,884.025940045923,582.6624543138978,1173.5744435065087
