Date,Forecast,Lower Confidence Bound (85%),Upper Confidence Bound (85%)
2023-01-01,373.29452797426876,79.31375833731724,699.5132270346079
2023-01-02,569.5556879719026,257.90616307400757,866.4038181714892
2023-01-03,572.2546132523502,249.68666572483195,854.3160455945651
2023-01-04,555.1534759133696,251.9485585051064,864.090366626482
2023-01-05,568.8116710895926,269.49031970688355,873.7451040786439
2023-01-06,570.2003522135043,275.32358763512167,880.4658957038146
2023-01-07,394.37062024687015,72.32365488029065,725.1672699104564
2023-01-08,380.75162294336496,69.09642863615669,667.5303973927763
2023-01-09,582.0117532520975,258.6531918669044,896.5122201899098
2023-01-10,584.7184698561747,295.58215623374934,893.6079407934716
2023-01-11,567.1200397256408,287.1114421359697,866.8092302787384
2023-01-12,581.0661184993953,272.9676303353599,904.8601987051192
2023-01-13,582.4298926020153,274.1234819376167,881.3911407721312
2023-01-14,402.1045562248947,91.87407351297566,713.3906620552002
2023-01-15,397.30050306286404,91.92036623776013,687.355897132322
2023-01-16,603.5918337849107,320.45207269039537,921.3002599369829
2023-01-17,606.3385718147083,298.975333552782,906.9001521906649
2023-01-18,588.2750789949393,283.7069206798675,881.1230927151248
2023-01-19,602.5412714684223,302.5787744044953,940.1001488395895
2023-01-20,603.9123686520152,293.85890107345216,899.7558357673604
2023-01-21,409.72947620066816,134.37039378012395,720.561777454603
2023-01-22,395.33876487507,97.76684529042848,701.4004883021497
2023-01-23,606.596835805891,308.6709745096652,904.5339494405732
2023-01-24,609.3191350570479,311.2542827892781,935.9500267969553
2023-01-25,590.7261191426348,291.9110680055937,912.5778596366929
2023-01-26,605.2479649018833,297.20786839554955,909.2082528680979
2023-01-27,606.5619247574185,299.564357203542,917.05370832623
2023-01-28,417.24537961215174,95.5059048644161,720.3956742731613
2023-01-29,402.46881116206237,86.68418944094594,694.2997156761303
2023-01-30,618.7258518374215,325.0907715951924,922.1482111572883
2023-01-31,621.4559422035134,311.71000554695974,903.3660174965354
2023-02-01,609.4406872700907,292.90879903009386,911.3679649809133
2023-02-02,624.2738073454493,313.781511167696,937.7427014017054
2023-02-03,625.5862509298013,294.0035974751358,924.6656823965593
2023-02-04,431.7974925735229,128.40832934602219,730.6092051003598
2023-02-05,416.6584578987382,108.50153656609741,742.8696900260085
2023-02-06,637.9378591301918,323.8653160538228,954.2735950036472
2023-02-07,640.6991315666406,354.7953141707761,971.6248342406251
2023-02-08,621.1349209168774,329.06882634421265,943.608668862467
2023-02-09,636.255924560775,312.2554956417901,961.1150048656241
2023-02-10,637.5434611263538,330.05493810419847,928.6219383919644
2023-02-11,439.2590988115657,123.5696579298657,760.6636467082282
2023-02-12,423.73420716450613,96.91253090343473,723.2342576180969
2023-02-13,650.0125782044208,363.3722129746187,966.9401235218677
2023-02-14,652.7816419637788,364.1994827416803,956.6965351800785
2023-02-15,642.9200728225759,337.9971559366946,923.5130361925222
2023-02-16,658.3611901340604,361.9235989648064,957.3052163546173
2023-02-17,659.6560497798763,351.794205353943,960.3073665010822
2023-02-18,458.622912075565,153.79707645069908,758.8493834633666
2023-02-19,444.3294916831932,156.27532399549136,756.5375233712384
2023-02-20,679.8613571767253,371.18598811144614,972.8591389461108
2023-02-21,674.640573037731,385.6630518469467,981.5945978830636
2023-02-22,656.13395999283,352.59895592938096,966.0657488037541
2023-02-23,674.52208266247,359.75531553740916,998.2183370199922
2023-02-24,678.1774425415617,402.49585157815704,979.9847353398599
2023-02-25,467.1882549002745,169.92980403008,775.739974194011
2023-02-26,451.97552171815016,136.2938271767627,746.2958536988344
2023-02-27,698.4285269760027,393.2808471001871,1001.9529170572989
2023-02-28,703.7018772028687,388.24149564375637,1013.1659878032032
2023-03-01,691.0174191813458,419.1278971839846,998.6285114697902
2023-03-02,710.0826508230341,402.0953337238635,1018.1658074790611
2023-03-03,713.7273385701579,418.0138113004362,1008.9263031048813
2023-03-04,492.89706508915157,190.09082806475638,819.1941063438007
2023-03-05,476.87998321434026,166.71857138803938,777.4159720687304
2023-03-06,734.3690923337784,428.2271691783523,1040.5575874277754
2023-03-07,739.7036693359659,425.10631634137707,1057.662842881288
2023-03-08,719.0542019522875,421.02302161686265,1020.1363918160772
2023-03-09,738.7524477788087,448.9994124628988,1028.7502662109232
2023-03-10,742.3423686065736,438.7447836703663,1053.3997503758144
2023-03-11,511.62691449848705,192.7657145028125,812.2060530660306
2023-03-12,494.7613891436449,195.48214083696294,793.6547935784727
2023-03-13,763.2425147337348,471.94477211878626,1045.0978708174102
2023-03-14,768.5942311363382,460.67689663425,1075.7557055540954
2023-03-15,758.9582926925278,439.75237418522175,1069.463659842765
2023-03-16,779.360429890246,479.5603387079462,1076.1350954250715
2023-03-17,782.9664604853206,455.1738297652931,1112.6031049439343
2023-03-18,542.4366886329434,245.93163829988325,857.9722188038287
2023-03-19,524.7935928533303,214.71461042228262,825.2722286980905
2023-03-20,804.3376149278271,492.9085787266152,1119.751199973248
2023-03-21,797.2451193640863,488.21826046578883,1092.7563354296863
2023-03-22,774.4087077149377,462.3362181048668,1091.0466227884476
2023-03-23,795.372990707203,491.5993940630192,1088.9991105075073
2023-03-24,798.8533848675028,483.05524296069655,1095.4884615696683
2023-03-25,548.3675467886176,251.26327901879964,866.339504066234
2023-03-26,529.8051367149772,231.2819473437645,819.7027521710962
2023-03-27,820.2703164224336,522.0111821376881,1135.1126703236466
2023-03-28,825.6562968571516,536.5320839718955,1129.2223544780052
2023-03-29,801.7264088559002,497.1104777396071,1104.799830719797
2023-03-30,823.3237070685489,529.1715758008725,1141.6599497123827
2023-03-31,826.7493342199497,500.18518255571365,1118.0911793345635
2023-04-01,586.6958434761923,282.4989087630819,909.9499769817741
2023-04-02,567.3931553612672,264.42015329487344,868.8753971248534
2023-04-03,868.9585289542257,554.5363744672646,1178.5289797436437
2023-04-04,874.4698080960246,567.9788806106657,1186.1436644067937
2023-04-05,849.5546104429066,557.102798153746,1149.5076681690239
2023-04-06,871.8930905634103,564.3875933651399,1183.7661085547952
2023-04-07,875.372117399362,577.2448723271026,1188.1982766819765
2023-04-08,605.2240526210218,303.6438358494568,916.6021492381149
2023-04-09,585.0729195670835,292.23244744868657,877.3051107216585
2023-04-10,897.630319804272,594.3628027423379,1199.7986201480023
2023-04-11,903.1587309616057,589.6938938061896,1208.1209376397676
2023-04-12,877.1500569886404,561.0777408974129,1173.9793495606411
2023-04-13,900.1215523108954,597.6494458001451,1218.1604007493968
2023-04-14,903.5458121394987,600.256058926148,1198.824360598249
2023-04-15,637.8164998825185,338.1950986747469,944.1884629022995
2023-04-16,616.8877914092936,302.4013590691912,946.445904804014
2023-04-17,940.5080878034512,620.8001753413562,1244.2878916048471
2023-04-18,946.1245003999637,628.2823151616492,1253.4089983270705
2023-04-19,919.0932195309913,633.2739011532029,1235.262201698219
2023-04-20,942.7685994786938,637.529635845024,1234.06135436657
2023-04-21,931.4797961520411,619.9640442649622,1241.9472724130942
2023-04-22,641.5613383578954,331.5990925525605,950.4093106733901
2023-04-23,619.7133156180003,331.1579203012462,926.3943234905889
2023-04-24,954.2547693214531,642.3897373612045,1240.5442907150987
2023-04-25,959.8174445098457,650.3624969168573,1275.0116710510965
2023-04-26,931.6218178974196,644.208491567815,1231.6103548767283
2023-04-27,955.8593436230392,656.9466911303545,1299.1151336254247
2023-04-28,959.1740696440354,640.6304835578214,1254.2969354300178
2023-04-29,659.3704154183647,329.3638731254117,951.8484446087336
2023-04-30,636.6739479605487,346.9443554771498,943.1378528826458
2023-05-01,992.8785062692548,673.2394437451825,1307.8504326118696
2023-05-02,998.5073005993631,691.6476136780217,1294.885345194378
2023-05-03,969.2671847499033,665.3166959815131,1274.2704718057346
2023-05-04,994.186712825642,697.0805362501486,1309.4229587245616
2023-05-05,997.4956587529831,662.7276001258303,1295.237143410364
2023-05-06,687.8557944771226,382.16021298459964,974.5995305183085
2023-05-07,664.3598690530273,379.993440771148,969.7518778762505
2023-05-08,1020.9343640766442,689.9100233275695,1312.5078304540373
2023-05-09,1026.5802904229975,746.365016913804,1339.4140315604548
2023-05-10,996.2466982032079,702.3068737731151,1294.2987899825416
2023-05-11,1021.7992415099682,728.1252384218766,1322.5867178563278
2023-05-12,1025.053420427436,722.0338414743748,1309.2607920133296
2023-05-13,705.5283591852818,399.2892287290589,1011.8446860769427
2023-05-14,681.18398887886,379.5804985589119,1006.6561577782751
