Date,Forecast,Lower Confidence Bound (85%),Upper Confidence Bound (85%)
2023-01-01,34.085135862349716,-8.325955363201418,71.91781271838784
2023-01-02,55.20934011785733,14.492346623521712,93.98229848379536
2023-01-03,56.00041663944579,16.64665842574132,95.51610711636881
2023-01-04,52.215354366982204,9.281574121370797,94.97131661049578
2023-01-05,55.765974931170774,19.32224667066308,94.99829534130502
2023-01-06,52.566565702633135,14.795269261273678,90.44040525803635
2023-01-07,36.00099932855501,-5.335584185431185,75.32126344733513
2023-01-08,34.66928833492045,-2.031294548252081,74.5902732215914
2023-01-09,56.4852310283916,18.157825648108318,95.6230841257726
2023-01-10,57.291242819070106,16.13797886730295,99.0833547576993
2023-01-11,53.37081059038228,14.565050316552083,92.5317896739786
2023-01-12,57.02685896987066,18.56866649915299,97.18563319812024
2023-01-13,53.712465625825594,15.182467518409334,95.91373043993069
2023-01-14,36.60049670405445,-4.634981143660683,76.2351029495604
2023-01-15,36.622252758371374,-0.9183870490906632,75.37936033178164
2023-01-16,59.136193012335525,19.68064036944819,99.5167449683462
2023-01-17,59.96339919459632,20.062415407708922,100.89388949628989
2023-01-18,55.913856132239786,16.869047276681883,97.96885113575208
2023-01-19,59.68159144955153,21.02439628205832,98.8406494479268
2023-01-20,56.25847311253468,14.71042135741192,96.476421898475
2023-01-21,37.16456005255484,-2.905810001131002,75.62379925856598
2023-01-22,35.73129119915642,-5.268908904382475,76.2323432337267
2023-01-23,58.930710768527156,18.324471164879522,100.59461738641382
2023-01-24,59.76659309734045,21.37173826777023,95.84459257841901
2023-01-25,55.57542102182094,17.11798308903619,100.47512475148268
2023-01-26,59.44232510597456,19.125988026519757,99.12749449339482
2023-01-27,55.89796358741707,15.129775971561086,93.20110980845072
2023-01-28,37.69318954969974,-2.360635348193533,76.38610455790852
2023-01-29,36.20914180078292,-4.096350899676727,77.97846964425642
2023-01-30,60.10030001461737,22.552355348941422,99.3509645365819
2023-01-31,60.95111768673529,23.79995607295412,101.21574204772988
2023-02-01,59.260042877943185,21.74339807122394,97.78655937211062
2023-02-02,63.24329441420457,24.635929905999024,107.3455525058885
2023-02-03,59.59486835603695,20.091409551721302,100.22011275466855
2023-02-04,40.85461122721753,-0.062396177712191456,78.92770489433447
2023-02-05,39.33070414204991,0.08048940274003616,78.58965646281104
2023-02-06,63.92452059274205,23.789368020651494,101.53925156145493
2023-02-07,64.80119314573135,24.227510054912134,102.01631875062107
2023-02-08,60.350200690640236,20.104380912590834,98.44938049400366
2023-02-09,64.43888007133354,25.730794874294062,105.4272478960825
2023-02-10,60.675469865872635,19.250449266735806,101.3965027323195
2023-02-11,41.388810038315505,-0.6513041938494165,79.66766041690451
2023-02-12,39.81412400921381,-0.4531038199602897,76.7175953533249
2023-02-13,65.0996790890812,24.717552733525384,103.1559689422684
2023-02-14,65.9912869153048,26.87183505847029,106.67602869629877
2023-02-15,63.00320328085331,23.653768276128496,101.08337977972852
2023-02-16,67.20356963025226,27.307663027199727,104.7432338754764
2023-02-17,63.331434401764085,23.72249008713177,101.44692356599887
2023-02-18,43.58345795006354,3.961769684143417,80.62423024042499
2023-02-19,42.036626053842866,2.7801177728814004,80.16525798549112
2023-02-20,68.23506363551701,25.017459663776002,109.30550413254831
2023-02-21,67.62701304789678,24.445296193094517,106.9341154172646
2023-02-22,62.98113029930118,21.91269571018336,102.12423181665099
2023-02-23,67.43536597155516,29.247357962543287,105.38907279345625
2023-02-24,63.50794946680495,24.317150212314477,104.22486470919888
2023-02-25,42.948602966230645,2.6285536991259932,81.83062988939558
2023-02-26,41.31803273632623,2.5671698264889096,80.33468565049233
2023-02-27,68.52283174235967,27.90419487541837,108.50570528670087
2023-02-28,69.57507219393995,28.46771258098702,109.12815193640952
2023-03-01,67.43474328504195,27.63677508761519,107.50527090978198
