metric,SARIMA_exog_4,SeasonalNaive_exog_4,Prophet_4,SARIMA_exog_6,SeasonalNaive_exog_6,Prophet_6,SARIMA_exog_8,SeasonalNaive_exog_8,Prophet_8
mae,160.58227542732524,680.6428571428571,96.22035294548152,170.82260241373007,307.85714285714283,137.89393738853013,154.17483967313578,333.9642857142857,112.54405032467317
mape,0.25027366282574265,1.0991398006067306,0.15684960791245636,0.2250212387446947,0.29670968853927715,0.14619858009761236,0.20537031170477496,0.39757424896838295,0.14646464156907793
mase,0.7688126023627668,3.258683468565327,0.4606698949272184,0.8346920207775773,1.5042851300196907,0.6737923882756497,0.7484678537338489,1.6212861494279467,0.5463641407094004
mse,51348.909803306684,655244.8571428572,24384.43932561993,54458.79809684957,199286.42857142858,44060.84445798181,44880.22121036781,209373.55357142858,26701.226681176388
rmse,226.60297836371586,809.4719619250917,156.15517706954174,233.36408913294602,446.4150855105913,209.9067518160905,211.84952492363018,457.57354990365053,163.40509992401212
scaled_crps,0.08701685557012784,0.33485081657777177,0.07458175331055832,0.0767870942959101,0.19613482020339162,0.07601799107656813,0.07704796940992101,0.20716860203947904,0.06919170336292539
smape,0.10035451041361922,0.30237458980993387,0.06273879896881736,0.09174672508897931,0.16439601268539183,0.07154869645667307,0.08529236434554746,0.16623055578161075,0.06520728812502428
